Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
256000	NDUFA2	50	17546
256000	NDUFA9	63	17546
256000	NDUFAF2	14	17546
256000	NDUFS3	8	17546
256000	NDUFS4	18	17546
256000	NDUFS7	193	17546
256000	NDUFS8	57	17546
256000	SDHA	206	17546
256000	SURF1	8939	17546
256700	KIF1B	18	17558
256700	NME1	1332	17558
259420	COL1A1	1	17558
259420	COL1A2	1	17558
259500	CHEK2	7	17557
259500	RB1	1	17557
259500	TP53	1	17557
260350	KRAS	183	17556
260350	SMAD4	75	17556
260350	STK11	96	17556
260350	TP53	1	17556
261100	AMN	8	17558
261100	CUBN	6	17558
261550	AMH	32	17558
261550	AMHR2	21	17558
264350	SCNN1A	2	17557
264350	SCNN1B	1	17557
264350	SCNN1G	1	17557
264800	ABCC6	1	17557
264800	XYLT1	117	17557
264800	XYLT2	122	17557
266500	PEX7	8	17558
266500	PHYH	8	17558
266600	IL6	504	17558
266600	NOD2	243	17558
267430	ACE	6	17556
267430	AGT	1	17556
267430	AGTR1	13	17556
267430	REN	9	17556
268000	AIPL1	129	17553
268000	CLRN1	7	17553
268000	CNGA1	169	17553
268000	CRX	5	17553
268000	LRAT	95	17553
268000	PDE6G	142	17553
268000	RBP3	4	17553
268220	FOXO1	1495	17557
268220	PAX3	5940	17557
268220	PAX7	13224	17557
269160	EMX2	3607	17557
269160	SHH	12	17557
269160	SIX3	25	17557
273300	BCL10	372	17556
273300	FGFR3	325	17556
273300	KIT	287	17556
273300	STK11	372	17556
273800	ITGA2B	1	17558
273800	ITGB3	1	17558
274600	FOXI1	3	17557
274600	KCNJ10	2	17557
274600	SLC26A4	3	17557
275210	LMNA	8	17558
275210	ZMPSTE24	120	17558
275355	ING1	7002	17557
275355	PTEN	199	17557
275355	TNFRSF10B	6449	17557
276300	MLH1	1	17557
276300	MSH2	3	17557
276300	PMS2	8	17557
300813	SSX1	52	17558
300813	SSX2	43	17558
300830	FRMPD4	7245	17558
300830	PTCHD1	13721	17558
303700	OPN1LW	11	17558
303700	OPN1MW	9	17558
304400	GJB2	8	17557
304400	GJB6	15	17557
304400	POU3F4	16928	17557
308240	SH2D1A	3492	17558
308240	XIAP	106	17558
308800	MBTPS2	169	17558
308800	SAT1	1796	17558
312870	GPC3	2	17558
312870	GPC4	2	17558
415000	BPY2	834	17546
415000	CDY1	858	17546
415000	CDY2A	858	17546
415000	DAZ1	44	17546
415000	DAZ2	38	17546
415000	DAZ3	38	17546
415000	HSFY1	751	17546
415000	KDM5D	33	17546
415000	PRY	10	17546
415000	PRY2	10	17546
415000	RBMY1A1	45	17546
415000	RPS4Y2	981	17546
415000	USP9Y	32	17546
415000	VCY	5231	17546
535000	MT-ATP6	5	17551
535000	MT-CO3	2	17551
535000	MT-CYB	4	17551
535000	MT-ND1	4	17551
535000	MT-ND2	7	17551
535000	MT-ND4	6	17551
535000	MT-ND4L	6	17551
535000	MT-ND5	3	17551
535000	MT-ND6	3	17551
540000	MT-CO1	18	17553
540000	MT-CO2	17	17553
540000	MT-CO3	1	17553
540000	MT-CYB	5	17553
540000	MT-ND1	4	17553
540000	MT-ND5	2	17553
540000	MT-ND6	3	17553
600274	MAPT	1	17558
600274	PSEN1	2	17558
600512	LGI1	4899	17558
600512	RELN	2937	17558
600791	FOXI1	1	17557
600791	KCNJ10	1	17557
600791	SLC26A4	1	17557
600794	BSCL2	1	17558
600794	GARS	6	17558
600807	ADRB2	2729	17549
600807	ALOX5	810	17549
600807	CCL11	2888	17549
600807	HLA-G	1770	17549
600807	HNMT	1448	17549
600807	IL13	6423	17549
600807	MUC7	13441	17549
600807	PHF11	36	17549
600807	PLA2G7	31	17549
600807	SCGB3A2	15367	17549
600807	TNF	585	17549
600880	F5	4767	17558
600880	JAK2	1627	17558
600975	CYP1B1	1	17558
600975	LTBP2	2	17558
601001	KRT14	1	17558
601001	KRT5	1	17558
601067	CDH23	32	17558
601067	PCDH15	18	17558
601367	ALOX5AP	7703	17555
601367	F2	5	17555
601367	F5	11	17555
601367	NOS3	396	17555
601367	PRKCH	6592	17555
601410	PLAGL1	10749	17558
601410	ZFP57	17436	17558
601457	RAG1	1	17558
601457	RAG2	1	17558
601626	CEBPA	2286	17558
601626	KRAS	260	17558
601634	MTHFD1	73	17556
601634	MTHFR	13	17556
601634	MTR	4	17556
601634	MTRR	11	17556
601665	ADRB2	110	17545
601665	ADRB3	1704	17545
601665	AGRP	4	17545
601665	CARTPT	2811	17545
601665	ENPP1	247	17545
601665	GHRL	738	17545
601665	MC4R	4	17545
601665	NR0B2	695	17545
601665	POMC	4	17545
601665	PPARG	76	17545
601665	PPARGC1B	2554	17545
601665	SDC3	161	17545
601665	SIM1	13758	17545
601665	UCP1	12983	17545
601665	UCP3	13970	17545
601680	MYH3	1	17556
601680	TNNI2	44	17556
601680	TNNT3	48	17556
601680	TPM2	1	17556
601859	FAS	21	17558
601859	FASLG	7	17558
602080	SQSTM1	648	17558
602080	TNFRSF11A	1	17558
602089	ANTXR1	10532	17558
602089	KDR	796	17558
603041	POLG	1	17558
603041	TYMP	6884	17558
603233	GNAS	1	17558
603233	STX16	8303	17558
603554	DCLRE1C	47	17557
603554	RAG1	1	17557
603554	RAG2	1	17557
603896	EIF2B1	2	17556
603896	EIF2B2	3	17556
603896	EIF2B3	2	17556
603896	EIF2B5	1	17556
604004	HEPACAM	2	17558
604004	MLC1	6179	17558
604091	ABCA1	9	17558
604091	APOA1	5	17558
604131	HBA1	1	17557
604131	HBA2	1	17557
604131	HBB	1	17557
604229	CYP1B1	67	17557
604229	PAX6	78	17557
604229	PITX2	3	17557
604302	IL6	115	17558
604302	MIF	5231	17558
604367	PPARG	23	17558
604367	PPP1R3A	63	17558
604571	TAP1	1	17557
604571	TAP2	1	17557
604571	TAPBP	1	17557
604772	CASQ2	2	17557
604772	RYR2	13	17557
604772	TRDN	2	17557
605027	BCL10	1	17555
605027	CASP10	603	17555
605027	PRF1	186	17555
605027	RAD54B	2856	17555
605027	RAD54L	1224	17555
605074	MET	2271	17558
605074	PRCC	3339	17558
605253	EGR2	7	17558
605253	MPZ	1	17558
605462	PTCH1	2	17556
605462	PTCH2	2	17556
605462	RASA1	1414	17556
605462	SMO	56	17556
605726	RAX2	13377	17558
605726	SIGMAR1	8586	17558
605899	AMT	18	17557
605899	GCSH	8	17557
605899	GLDC	17	17557
606054	PCCA	22	17558
606054	PCCB	22	17558
606176	GCK	12	17556
606176	INS	1	17556
606176	KCNJ11	26	17556
606176	PDX1	11	17556
606690	TSC1	6	17558
606690	TSC2	6	17558
606764	KIT	5	17556
606764	PDGFRA	216	17556
606764	SDHB	2	17556
606764	SDHC	2	17556
606864	SDHB	1	17557
606864	SDHC	1	17557
606864	SDHD	5	17557
606963	HMOX1	1804	17557
606963	MMP1	1956	17557
606963	SERPINA1	5	17557
607174	MN1	11801	17554
607174	NF2	7	17554
607174	PDGFB	395	17554
607174	PTEN	87	17554
607174	SMARCE1	259	17554
607174	SUFU	2962	17554
607602	KRT1	1	17558
607602	KRT10	2	17558
607694	POLR3A	23	17558
607694	POLR3B	1	17558
607748	BAAT	3158	17557
607748	EPHX1	3427	17557
607748	TJP2	3197	17557
607785	ARHGAP26	3624	17556
607785	CBL	68	17556
607785	NF1	210	17556
607785	PTPN11	91	17556
608089	CDH1	56	17556
608089	MLH3	331	17556
608089	MSH3	503	17556
608089	PTEN	13	17556
608175	TG	4	17558
608175	ZFAT	6697	17558
608415	RGS9	12	17558
608415	RGS9BP	9	17558
608579	HLA-A	12	17558
608579	HLA-B	8	17558
608931	CHRNE	2	17558
608931	GFPT1	9	17558
608971	IL7R	2689	17558
608971	PTPRC	301	17558
609015	HADHA	27	17558
609015	HADHB	154	17558
609135	IFNG	263	17555
609135	NBN	944	17555
609135	PRF1	386	17555
609135	SBDS	3765	17555
609135	TERT	7	17555
609821	P2RX1	3670	17558
609821	P2RY12	1528	17558
610799	IRAK4	6	17558
610799	TIRAP	11	17558
612001	CHRNA7	15910	17558
612001	KLF13	887	17558
612237	NR4A3	5528	17558
612237	TAF15	2808	17558
612376	NUMA1	4844	17558
612376	RARA	2641	17558
612474	GJA5	7044	17558
612474	GJA8	10902	17558
612781	GH1	3	17558
612781	GHRHR	7211	17558
612997	CATSPER1	20	17558
612997	CATSPER2	4	17558
613065	BCR	339	17553
613065	FLT3	3486	17553
613065	GNB1	2598	17553
613065	NBN	1186	17553
613065	NUP214	6030	17553
613065	TAL1	3224	17553
613065	TAL2	4114	17553
613090	CLCNKA	104	17558
613090	CLCNKB	3	17558
613254	IFNG	4557	17558
613254	TSC2	457	17558
613652	C1QA	1	17557
613652	C1QB	1	17557
613652	C1QC	12	17557
613659	CASP10	1689	17553
613659	ERBB2	40	17553
613659	FGFR2	195	17553
613659	IRF1	127	17553
613659	KLF6	3928	17553
613659	MUTYH	478	17553
613659	PIK3CA	17	17553
613688	ALG10	14583	17558
613688	KCNH2	26	17558
613703	GDF3	21	17558
613703	GDF6	19	17558
613978	HBA1	2	17558
613978	HBA2	2	17558
614266	ASCC1	11025	17557
614266	CTHRC1	12346	17557
614266	MSR1	1022	17557
614279	AKR1C2	90	17558
614279	AKR1C4	94	17558
614286	GATA2	2572	17557
614286	SF3B1	3432	17557
614286	TET2	10677	17557
615991	CEP290	22	17558
615991	TMEM67	11	17558
